date;experimentId;experimentVariant;product;deviceCategory;userType;channel;goalID;sessions;users;conversions
08.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;54;54;0
24.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;mobile;New Visitor;channel2;goal1;110;110;1
25.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;mobile;New Visitor;channel2;goal1;134;134;1
08.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;desktop;New Visitor;channel2;goal1;182;182;1
16.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;155;91;1
21.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;20;20;1
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;179;107;1
26.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;169;101;1
07.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;50;50;1
03.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;53;53;1
18.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;348;225;1
22.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;4;4;1
16.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;8;4;1
18.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;10;4;1
29.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal1;5;5;1
08.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;5;5;1
17.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;7;5;1
26.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;11;5;1
01.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;12;5;1
02.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;9;5;1
19.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;11;5;1
19.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;15;5;1
05.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;8;5;1
27.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;9;5;1
15.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;12;6;1
12.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;7;6;1
23.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;7;6;1
03.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;10;6;1
15.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;22;6;1
02.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;7;7;1
20.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;11;7;1
26.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;12;7;1
09.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;11;8;1
09.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;13;8;1
28.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;9;9;1
01.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;9;9;1
08.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;12;9;1
22.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal1;17;10;1
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;11;10;1
23.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;17;10;1
23.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;11;11;1
07.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;11;11;1
28.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;tablet;Returning Visitor;channel2;goal1;15;11;1
26.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;12;12;1
26.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;20;12;1
14.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;12;12;1
23.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal1;14;14;1
30.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;14;14;1
20.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;21;14;1
03.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;15;15;1
16.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;15;15;1
10.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;16;16;1
05.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;16;16;1
05.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;16;16;1
11.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;16;16;1
28.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;16;16;1
04.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;17;17;1
20.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;18;18;1
16.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;25;18;1
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;19;19;1
22.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;21;21;1
31.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;21;21;1
16.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;22;22;1
23.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;23;23;1
28.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;23;23;1
04.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;24;24;1
17.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;25;25;1
18.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;25;25;1
23.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal1;39;26;1
10.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;Returning Visitor;channel2;goal1;59;26;1
17.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;26;26;1
22.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;26;26;1
19.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;27;27;1
27.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;Returning Visitor;channel2;goal1;40;28;1
07.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;28;28;1
16.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;28;28;1
26.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;29;29;1
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;30;30;1
13.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;32;32;1
09.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;32;32;1
07.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;33;33;1
31.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;33;33;1
11.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;50;34;1
22.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;34;34;1
01.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;34;34;1
02.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;34;34;1
01.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;37;37;1
04.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal1;61;39;1
29.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;39;39;1
06.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;39;39;1
18.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;39;39;1
03.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;41;41;1
16.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;42;42;1
05.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;42;42;1
22.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;43;43;1
24.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;44;44;1
05.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;44;44;1
23.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;44;44;1
17.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;45;45;1
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;46;46;1
13.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;Returning Visitor;channel2;goal1;92;48;1
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;48;48;1
28.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;New Visitor;channel2;goal1;49;49;1
15.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;New Visitor;channel2;goal1;54;54;1
06.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;Returning Visitor;channel2;goal1;86;55;2
24.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;desktop;New Visitor;channel2;goal1;96;96;2
15.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;Returning Visitor;channel2;goal1;149;76;2
15.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;120;70;2
16.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;142;80;2
17.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;174;98;2
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;Returning Visitor;channel2;goal1;121;58;2
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;117;82;2
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;183;103;2
21.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;165;105;2
22.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;155;103;2
29.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;206;115;2
29.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;207;123;2
03.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;195;121;2
09.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;242;126;2
10.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;Returning Visitor;channel2;goal1;218;121;2
10.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;247;157;2
11.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;224;139;2
17.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;250;141;2
20.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;286;146;2
19.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;378;216;2
30.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;6;4;2
22.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal1;6;6;2
24.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal1;15;8;2
06.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;New Visitor;channel2;goal1;8;8;2
27.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal1;9;9;2
24.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;15;9;2
13.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;21;11;2
25.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;17;12;2
12.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;23;12;2
19.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;18;12;2
26.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;22;14;2
02.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;New Visitor;channel2;goal1;15;15;2
27.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;28;15;2
23.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;Returning Visitor;channel2;goal1;34;16;2
15.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;tablet;Returning Visitor;channel2;goal1;27;18;2
15.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;18;18;2
08.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal1;26;19;2
21.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;desktop;New Visitor;channel2;goal1;22;22;2
01.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;27;27;2
29.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;28;28;2
27.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;tablet;Returning Visitor;channel2;goal1;61;30;2
02.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;New Visitor;channel2;goal1;30;30;2
11.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;71;45;2
08.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;mobile;New Visitor;channel2;goal1;180;180;3
05.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;Returning Visitor;channel2;goal1;93;50;3
07.10.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;1;CC;tablet;Returning Visitor;channel2;goal1;94;55;3
22.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;desktop;New Visitor;channel2;goal1;68;68;3
25.09.2021;2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d;0;CC;desktop;New Visitor;channel2;goal1;73;73;3
14.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;98;57;3
17.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;127;70;3
18.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;145;90;3
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;129;85;3
19.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;desktop;Returning Visitor;channel2;goal1;137;68;3
24.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;161;98;3
27.09.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;144;100;3
03.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;240;130;3
12.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;235;153;3
13.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;291;156;3
15.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;265;138;3
16.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;229;141;3
20.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;243;133;3
25.10.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;0;CC;mobile;Returning Visitor;channel2;goal1;315;184;3
10.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;368;222;3
28.11.2021;397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f;1;CC;mobile;Returning Visitor;channel2;goal1;415;244;3
