date,experimentId,experimentVariant,deviceCategory,userType,sessions,users,transactionRevenue,transactions,addToCart
2021-09-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,8,6,0.0,0,0.0
2021-09-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,7,6,0.0,0,0.0
2021-09-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,8,6,0.0,0,1.0
2021-09-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,7,6,0.0,0,0.0
2021-10-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,12,6,0.0,0,0.0
2021-10-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,7,6,0.0,0,0.0
2021-10-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,New Visitor,6,6,0.0,0,0.0
2021-10-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,8,6,0.0,0,0.0
2021-10-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,8,6,0.0,0,0.0
2021-10-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,11,6,0.0,0,0.0
2021-10-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,7,6,0.0,0,0.0
2021-10-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,9,6,0.0,0,0.0
2021-10-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,9,6,0.0,0,0.0
2021-11-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,7,6,0.0,0,0.0
2021-11-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,14,6,0.0,0,0.0
2021-09-25,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,New Visitor,7,7,0.0,0,0.0
2021-09-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,7,7,0.0,0,0.0
2021-09-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,10,7,0.0,0,0.0
2021-09-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,7,0.0,0,0.0
2021-10-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,15,7,0.0,0,0.0
2021-10-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,12,7,0.0,0,0.0
2021-10-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,7,7,0.0,0,0.0
2021-10-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,8,7,0.0,0,0.0
2021-10-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,10,7,0.0,0,0.0
2021-10-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,7,7,0.0,0,0.0
2021-10-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,10,7,0.0,0,0.0
2021-11-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,New Visitor,7,7,0.0,0,0.0
2021-11-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,9,7,0.0,0,0.0
2021-11-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,10,7,0.0,0,0.0
2021-11-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,9,7,0.0,0,1.0
2021-09-25,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,Returning Visitor,9,8,0.0,0,2.0
2021-10-05,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,8,8,0.0,0,0.0
2021-09-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,8,8,0.0,0,0.0
2021-09-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,8,8,0.0,0,0.0
2021-09-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,12,8,0.0,0,0.0
2021-10-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,8,8,0.0,0,2.0
2021-10-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,11,8,0.0,0,0.0
2021-10-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,14,8,0.0,0,0.0
2021-10-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,10,8,0.0,0,0.0
2021-10-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,10,8,0.0,0,0.0
2021-10-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,14,8,0.0,0,0.0
2021-10-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,17,8,0.0,0,0.0
2021-11-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,21,8,0.0,0,0.0
2021-11-12,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,10,8,0.0,0,0.0
2021-11-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,8,0.0,0,0.0
2021-11-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,15,8,0.0,0,0.0
2021-09-26,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,9,9,0.0,0,3.0
2021-09-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,9,9,0.0,0,0.0
2021-10-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,9,9,0.0,0,0.0
2021-10-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,12,9,0.0,0,0.0
2021-10-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,9,9,0.0,0,0.0
2021-10-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-10-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-10-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,15,9,0.0,0,0.0
2021-11-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-11-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-11-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,12,9,0.0,0,0.0
2021-11-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,16,9,0.0,0,0.0
2021-11-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-11-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,10,9,0.0,0,0.0
2021-11-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-11-28,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,13,9,0.0,0,0.0
2021-10-01,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,10,10,0.0,0,0.0
2021-09-25,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,Returning Visitor,24,10,0.0,0,0.0
2021-10-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,10,10,0.0,0,3.0
2021-10-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,16,10,0.0,0,0.0
2021-10-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,19,10,0.0,0,0.0
2021-10-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,20,10,0.0,0,1.0
2021-11-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,16,10,0.0,0,0.0
2021-11-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,10,0.0,0,0.0
2021-11-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,17,10,0.0,0,0.0
2021-11-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,10,10,0.0,0,0.0
2021-11-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,17,10,0.0,0,0.0
2021-11-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,10,10,0.0,0,5.0
2021-11-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,23,10,0.0,0,0.0
2021-11-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,21,11,0.0,0,0.0
2021-11-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,11,11,0.0,0,1.0
2021-09-27,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,New Visitor,12,12,0.0,0,0.0
2021-09-29,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,New Visitor,12,12,0.0,0,0.0
2021-10-04,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,New Visitor,12,12,0.0,0,1.0
2021-10-05,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,New Visitor,12,12,0.0,0,1.0
2021-09-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,12,12,0.0,0,0.0
2021-09-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,12,12,0.0,0,0.0
2021-09-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,12,12,0.0,0,0.0
2021-10-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,12,12,0.0,0,1.0
2021-10-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,16,12,0.0,0,0.0
2021-10-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,17,12,0.0,0,0.0
2021-10-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,17,12,0.0,0,0.0
2021-11-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,17,12,0.0,0,0.0
2021-11-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,12,12,0.0,0,0.0
2021-11-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,21,12,0.0,0,1.0
2021-11-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,12,12,0.0,0,0.0
2021-11-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,19,12,0.0,0,0.0
2021-11-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,13,12,0.0,0,0.0
2021-11-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,13,12,0.0,0,0.0
2021-09-30,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,13,13,0.0,0,0.0
2021-09-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,Returning Visitor,16,13,0.0,0,0.0
2021-09-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,13,13,0.0,0,0.0
2021-09-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,13,13,0.0,0,1.0
2021-10-02,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,13,13,0.0,0,0.0
2021-10-03,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,13,13,0.0,0,0.0
2021-11-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,13,13,0.0,0,0.0
2021-11-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,21,13,0.0,0,0.0
2021-09-26,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,1,tablet,New Visitor,14,14,0.0,0,3.0
2021-09-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,Returning Visitor,20,14,0.0,0,2.0
2021-09-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,14,14,0.0,0,0.0
2021-10-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,14,14,0.0,0,0.0
2021-10-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,14,14,0.0,0,1.0
2021-10-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,tablet,Returning Visitor,19,14,0.0,0,0.0
2021-11-06,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,14,14,0.0,0,0.0
2021-11-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,14,14,0.0,0,1.0
2021-11-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,14,14,0.0,0,0.0
2021-11-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,14,14,0.0,0,0.0
2021-10-07,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,15,15,0.0,0,3.0
2021-10-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,15,15,0.0,0,0.0
2021-10-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,15,15,0.0,0,1.0
2021-11-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,16,15,0.0,0,0.0
2021-11-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,15,15,0.0,0,0.0
2021-11-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,15,15,0.0,0,2.0
2021-11-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,15,15,0.0,0,1.0
2021-11-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,15,15,0.0,0,0.0
2021-11-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,15,15,0.0,0,0.0
2021-11-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,15,15,0.0,0,1.0
2021-10-03,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,16,16,0.0,0,0.0
2021-09-18,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,16,16,0.0,0,0.0
2021-09-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,16,16,0.0,0,0.0
2021-10-01,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,16,16,0.0,0,2.0
2021-10-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,16,16,0.0,0,0.0
2021-10-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,16,16,0.0,0,1.0
2021-11-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,20,16,0.0,0,0.0
2021-11-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,16,16,0.0,0,1.0
2021-11-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,16,16,0.0,0,0.0
2021-10-04,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,17,17,0.0,0,4.0
2021-10-06,2ccd4f1b7d290c28600eb2a955f80242d96ad08d11c95a09a8ef0de4cea04f6d,0,tablet,New Visitor,17,17,0.0,0,0.0
2021-09-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,17,17,0.0,0,0.0
2021-09-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,17,17,0.0,0,3.0
2021-09-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,17,17,0.0,0,0.0
2021-10-08,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,17,17,0.0,0,0.0
2021-10-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,17,17,0.0,0,0.0
2021-11-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,17,17,0.0,0,0.0
2021-11-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,17,17,0.0,0,3.0
2021-09-10,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,18,18,0.0,0,0.0
2021-09-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,18,18,0.0,0,0.0
2021-09-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,18,18,0.0,0,3.0
2021-10-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,18,18,0.0,0,3.0
2021-10-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,18,18,0.0,0,0.0
2021-11-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,18,18,0.0,0,0.0
2021-11-17,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,tablet,Returning Visitor,18,18,0.0,0,0.0
2021-09-19,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,0.0
2021-09-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,0.0
2021-09-26,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,9.0
2021-09-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,19,19,0.0,0,0.0
2021-09-30,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,0.0
2021-10-05,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,0.0
2021-10-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,0.0
2021-11-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,19,19,0.0,0,0.0
2021-11-25,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,19,19,0.0,0,3.0
2021-09-11,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,Returning Visitor,61,21,0.0,0,0.0
2021-09-14,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,21,21,0.0,0,1.0
2021-10-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,21,21,0.0,0,4.0
2021-10-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,21,21,0.0,0,0.0
2021-10-21,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,21,21,0.0,0,5.0
2021-11-07,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,21,21,0.0,0,0.0
2021-09-23,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,22,22,0.0,0,0.0
2021-10-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,22,22,0.0,0,0.0
2021-11-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,22,22,0.0,0,4.0
2021-09-16,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,23,23,0.0,0,0.0
2021-09-20,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,23,23,0.0,0,0.0
2021-09-22,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,23,23,0.0,0,0.0
2021-09-27,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,23,23,0.0,0,2.0
2021-10-15,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,mobile,New Visitor,23,23,0.0,0,0.0
2021-10-24,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,23,23,0.0,0,0.0
2021-11-29,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,0,desktop,New Visitor,23,23,0.0,0,0.0
2021-09-09,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,Returning Visitor,33,24,0.0,0,0.0
2021-09-13,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,mobile,New Visitor,24,24,0.0,0,0.0
2021-10-04,397c4f579c2c394bfd4d2b53d0d8266b4d3a0637d20270def634fd4ce12fe84f,1,desktop,New Visitor,24,24,0.0,0,0.0
